,Time,usage,region,time_idx,month,day,hour,minute
5324,2005-06-25 18:40:00,1622.186749,eu,5324,6,25,18,40
5325,2005-06-25 18:45:00,1669.77979,eu,5325,6,25,18,45
5326,2005-06-25 18:50:00,1570.821693,eu,5326,6,25,18,50
5327,2005-06-25 18:55:00,1502.943123,eu,5327,6,25,18,55
5328,2005-06-25 19:00:00,1523.908307,eu,5328,6,25,19,0
5329,2005-06-25 19:05:00,1497.406658,eu,5329,6,25,19,5
5330,2005-06-25 19:10:00,1572.642369,eu,5330,6,25,19,10
5331,2005-06-25 19:15:00,1519.051034,eu,5331,6,25,19,15
5332,2005-06-25 19:20:00,1588.682857,eu,5332,6,25,19,20
5333,2005-06-25 19:25:00,1442.819829,eu,5333,6,25,19,25
5334,2005-06-25 19:30:00,1447.402643,eu,5334,6,25,19,30
5335,2005-06-25 19:35:00,1474.90147,eu,5335,6,25,19,35
5336,2005-06-25 19:40:00,1564.496969,eu,5336,6,25,19,40
5337,2005-06-25 19:45:00,1564.276933,eu,5337,6,25,19,45
5338,2005-06-25 19:50:00,1497.30178,eu,5338,6,25,19,50
5339,2005-06-25 19:55:00,1467.467457,eu,5339,6,25,19,55
5340,2005-06-25 20:00:00,1440.703775,eu,5340,6,25,20,0
5341,2005-06-25 20:05:00,1450.404909,eu,5341,6,25,20,5
5342,2005-06-25 20:10:00,1479.59778,eu,5342,6,25,20,10
5343,2005-06-25 20:15:00,1458.866422,eu,5343,6,25,20,15
5344,2005-06-25 20:20:00,1496.965793,eu,5344,6,25,20,20
5345,2005-06-25 20:25:00,1465.371185,eu,5345,6,25,20,25
5346,2005-06-25 20:30:00,1464.493047,eu,5346,6,25,20,30
5347,2005-06-25 20:35:00,1512.522673,eu,5347,6,25,20,35
5348,2005-06-25 20:40:00,1516.352817,eu,5348,6,25,20,40
5349,2005-06-25 20:45:00,1435.045262,eu,5349,6,25,20,45
5350,2005-06-25 20:50:00,1409.689045,eu,5350,6,25,20,50
5351,2005-06-25 20:55:00,1378.693911,eu,5351,6,25,20,55
5352,2005-06-25 21:00:00,1403.327194,eu,5352,6,25,21,0
5353,2005-06-25 21:05:00,1474.203488,eu,5353,6,25,21,5
5354,2005-06-25 21:10:00,1471.01311,eu,5354,6,25,21,10
5355,2005-06-25 21:15:00,1497.452452,eu,5355,6,25,21,15
5356,2005-06-25 21:20:00,1438.930026,eu,5356,6,25,21,20
5357,2005-06-25 21:25:00,1422.143281,eu,5357,6,25,21,25
5358,2005-06-25 21:30:00,1435.190291,eu,5358,6,25,21,30
5359,2005-06-25 21:35:00,1503.333757,eu,5359,6,25,21,35
5360,2005-06-25 21:40:00,1564.313286,eu,5360,6,25,21,40
5361,2005-06-25 21:45:00,1500.222779,eu,5361,6,25,21,45
5362,2005-06-25 21:50:00,1508.584068,eu,5362,6,25,21,50
5363,2005-06-25 21:55:00,1499.320653,eu,5363,6,25,21,55
5364,2005-06-25 22:00:00,1447.751271,eu,5364,6,25,22,0
5365,2005-06-25 22:05:00,1466.289336,eu,5365,6,25,22,5
5366,2005-06-25 22:10:00,1504.860523,eu,5366,6,25,22,10
5367,2005-06-25 22:15:00,1456.822569,eu,5367,6,25,22,15
5368,2005-06-25 22:20:00,1438.864861,eu,5368,6,25,22,20
5369,2005-06-25 22:25:00,1409.941061,eu,5369,6,25,22,25
5370,2005-06-25 22:30:00,1417.152044,eu,5370,6,25,22,30
5371,2005-06-25 22:35:00,1529.009931,eu,5371,6,25,22,35
5372,2005-06-25 22:40:00,1604.590313,eu,5372,6,25,22,40
5373,2005-06-25 22:45:00,1684.62147,eu,5373,6,25,22,45
5374,2005-06-25 22:50:00,1464.99623,eu,5374,6,25,22,50
5375,2005-06-25 22:55:00,1474.764357,eu,5375,6,25,22,55
5376,2005-06-25 23:00:00,1487.670026,eu,5376,6,25,23,0
5377,2005-06-25 23:05:00,1568.506097,eu,5377,6,25,23,5
5378,2005-06-25 23:10:00,1474.372898,eu,5378,6,25,23,10
5379,2005-06-25 23:15:00,1498.954302,eu,5379,6,25,23,15
5380,2005-06-25 23:20:00,1529.267373,eu,5380,6,25,23,20
5381,2005-06-25 23:25:00,1523.998231,eu,5381,6,25,23,25
5382,2005-06-25 23:30:00,1633.210307,eu,5382,6,25,23,30
5383,2005-06-25 23:35:00,1697.868701,eu,5383,6,25,23,35
5384,2005-06-25 23:40:00,1729.094581,eu,5384,6,25,23,40
5385,2005-06-25 23:45:00,1736.822313,eu,5385,6,25,23,45
5386,2005-06-25 23:50:00,1729.752199,eu,5386,6,25,23,50
5387,2005-06-25 23:55:00,1781.84274,eu,5387,6,25,23,55
5388,2005-06-26 00:00:00,1777.642366,eu,5388,6,26,0,0
5389,2005-06-26 00:05:00,1827.06074,eu,5389,6,26,0,5
5390,2005-06-26 00:10:00,1834.231664,eu,5390,6,26,0,10
5391,2005-06-26 00:15:00,1880.654119,eu,5391,6,26,0,15
5392,2005-06-26 00:20:00,1873.078034,eu,5392,6,26,0,20
5393,2005-06-26 00:25:00,1818.949331,eu,5393,6,26,0,25
5394,2005-06-26 00:30:00,1888.124562,eu,5394,6,26,0,30
5395,2005-06-26 00:35:00,2057.145711,eu,5395,6,26,0,35
5396,2005-06-26 00:40:00,2034.708602,eu,5396,6,26,0,40
5397,2005-06-26 00:45:00,1955.55256,eu,5397,6,26,0,45
5398,2005-06-26 00:50:00,2013.502649,eu,5398,6,26,0,50
5399,2005-06-26 00:55:00,2075.802919,eu,5399,6,26,0,55
5400,2005-06-26 01:00:00,2076.489965,eu,5400,6,26,1,0
5401,2005-06-26 01:05:00,2221.463455,eu,5401,6,26,1,5
5402,2005-06-26 01:10:00,2169.639121,eu,5402,6,26,1,10
5403,2005-06-26 01:15:00,2208.070007,eu,5403,6,26,1,15
5404,2005-06-26 01:20:00,2229.240931,eu,5404,6,26,1,20
5405,2005-06-26 01:25:00,2332.783454,eu,5405,6,26,1,25
5406,2005-06-26 01:30:00,2441.863786,eu,5406,6,26,1,30
5407,2005-06-26 01:35:00,2603.926939,eu,5407,6,26,1,35
5408,2005-06-26 01:40:00,2682.211544,eu,5408,6,26,1,40
5409,2005-06-26 01:45:00,2645.091883,eu,5409,6,26,1,45
5410,2005-06-26 01:50:00,2656.685734,eu,5410,6,26,1,50
5411,2005-06-26 01:55:00,2595.60665,eu,5411,6,26,1,55
5412,2005-06-26 02:00:00,2533.322999,eu,5412,6,26,2,0
5413,2005-06-26 02:05:00,2505.93516,eu,5413,6,26,2,5
5414,2005-06-26 02:10:00,2550.878568,eu,5414,6,26,2,10
5415,2005-06-26 02:15:00,2515.735863,eu,5415,6,26,2,15
5416,2005-06-26 02:20:00,2598.578332,eu,5416,6,26,2,20
5417,2005-06-26 02:25:00,2712.840504,eu,5417,6,26,2,25
5418,2005-06-26 02:30:00,2749.056012,eu,5418,6,26,2,30
5419,2005-06-26 02:35:00,2785.644511,eu,5419,6,26,2,35
5420,2005-06-26 02:40:00,2822.298476,eu,5420,6,26,2,40
5421,2005-06-26 02:45:00,2752.974329,eu,5421,6,26,2,45
5422,2005-06-26 02:50:00,2767.487293,eu,5422,6,26,2,50
5423,2005-06-26 02:55:00,2746.24515,eu,5423,6,26,2,55
5424,2005-06-26 03:00:00,2799.900781,eu,5424,6,26,3,0
5425,2005-06-26 03:05:00,2790.93871,eu,5425,6,26,3,5
5426,2005-06-26 03:10:00,2892.765118,eu,5426,6,26,3,10
5427,2005-06-26 03:15:00,2884.462008,eu,5427,6,26,3,15
5428,2005-06-26 03:20:00,2947.905856,eu,5428,6,26,3,20
5429,2005-06-26 03:25:00,2957.557436,eu,5429,6,26,3,25
5430,2005-06-26 03:30:00,3024.958355,eu,5430,6,26,3,30
5431,2005-06-26 03:35:00,3052.975292,eu,5431,6,26,3,35
5432,2005-06-26 03:40:00,2940.946553,eu,5432,6,26,3,40
5433,2005-06-26 03:45:00,2838.880674,eu,5433,6,26,3,45
5434,2005-06-26 03:50:00,2850.094991,eu,5434,6,26,3,50
5435,2005-06-26 03:55:00,2835.772219,eu,5435,6,26,3,55
5436,2005-06-26 04:00:00,2768.294618,eu,5436,6,26,4,0
5437,2005-06-26 04:05:00,2758.366993,eu,5437,6,26,4,5
5438,2005-06-26 04:10:00,2774.594812,eu,5438,6,26,4,10
5439,2005-06-26 04:15:00,2708.050452,eu,5439,6,26,4,15
5440,2005-06-26 04:20:00,2817.940202,eu,5440,6,26,4,20
5441,2005-06-26 04:25:00,2863.929636,eu,5441,6,26,4,25
5442,2005-06-26 04:30:00,2868.051011,eu,5442,6,26,4,30
5443,2005-06-26 04:35:00,2895.737717,eu,5443,6,26,4,35
5444,2005-06-26 04:40:00,2788.360125,eu,5444,6,26,4,40
5445,2005-06-26 04:45:00,2721.816694,eu,5445,6,26,4,45
5446,2005-06-26 04:50:00,2694.772627,eu,5446,6,26,4,50
5447,2005-06-26 04:55:00,2730.306095,eu,5447,6,26,4,55
5448,2005-06-26 05:00:00,2840.896867,eu,5448,6,26,5,0
5449,2005-06-26 05:05:00,2797.933861,eu,5449,6,26,5,5
5450,2005-06-26 05:10:00,2912.894087,eu,5450,6,26,5,10
5451,2005-06-26 05:15:00,2859.457497,eu,5451,6,26,5,15
5452,2005-06-26 05:20:00,2765.025115,eu,5452,6,26,5,20
5453,2005-06-26 05:25:00,2710.732242,eu,5453,6,26,5,25
5454,2005-06-26 05:30:00,2907.619038,eu,5454,6,26,5,30
5455,2005-06-26 05:35:00,2762.944768,eu,5455,6,26,5,35
5456,2005-06-26 05:40:00,2842.376389,eu,5456,6,26,5,40
5457,2005-06-26 05:45:00,2836.343238,eu,5457,6,26,5,45
5458,2005-06-26 05:50:00,2854.344861,eu,5458,6,26,5,50
5459,2005-06-26 05:55:00,2970.440597,eu,5459,6,26,5,55
5460,2005-06-26 06:00:00,2997.291619,eu,5460,6,26,6,0
5461,2005-06-26 06:05:00,2982.083693,eu,5461,6,26,6,5
5462,2005-06-26 06:10:00,2915.929795,eu,5462,6,26,6,10
5463,2005-06-26 06:15:00,2948.708063,eu,5463,6,26,6,15
5464,2005-06-26 06:20:00,2951.720548,eu,5464,6,26,6,20
5465,2005-06-26 06:25:00,3082.071433,eu,5465,6,26,6,25
5466,2005-06-26 06:30:00,3156.877484,eu,5466,6,26,6,30
5467,2005-06-26 06:35:00,3042.449414,eu,5467,6,26,6,35
5468,2005-06-26 06:40:00,3028.703169,eu,5468,6,26,6,40
5469,2005-06-26 06:45:00,3102.26106,eu,5469,6,26,6,45
5470,2005-06-26 06:50:00,3009.610727,eu,5470,6,26,6,50
5471,2005-06-26 06:55:00,3086.550082,eu,5471,6,26,6,55
5472,2005-06-26 07:00:00,3007.37157,eu,5472,6,26,7,0
5473,2005-06-26 07:05:00,3092.831506,eu,5473,6,26,7,5
5474,2005-06-26 07:10:00,3076.098324,eu,5474,6,26,7,10
5475,2005-06-26 07:15:00,2907.046314,eu,5475,6,26,7,15
5476,2005-06-26 07:20:00,3007.910514,eu,5476,6,26,7,20
5477,2005-06-26 07:25:00,2973.886221,eu,5477,6,26,7,25
5478,2005-06-26 07:30:00,2944.241216,eu,5478,6,26,7,30
5479,2005-06-26 07:35:00,2964.075079,eu,5479,6,26,7,35
5480,2005-06-26 07:40:00,2897.288035,eu,5480,6,26,7,40
5481,2005-06-26 07:45:00,3012.105549,eu,5481,6,26,7,45
5482,2005-06-26 07:50:00,2961.216576,eu,5482,6,26,7,50
5483,2005-06-26 07:55:00,2982.971586,eu,5483,6,26,7,55
5484,2005-06-26 08:00:00,2891.246157,eu,5484,6,26,8,0
5485,2005-06-26 08:05:00,2935.366254,eu,5485,6,26,8,5
5486,2005-06-26 08:10:00,2911.656463,eu,5486,6,26,8,10
5487,2005-06-26 08:15:00,2898.936335,eu,5487,6,26,8,15
5488,2005-06-26 08:20:00,3004.431894,eu,5488,6,26,8,20
5489,2005-06-26 08:25:00,2980.592336,eu,5489,6,26,8,25
5490,2005-06-26 08:30:00,3082.233064,eu,5490,6,26,8,30
5491,2005-06-26 08:35:00,2909.833502,eu,5491,6,26,8,35
5492,2005-06-26 08:40:00,2748.052065,eu,5492,6,26,8,40
5493,2005-06-26 08:45:00,2804.602037,eu,5493,6,26,8,45
5494,2005-06-26 08:50:00,2777.445004,eu,5494,6,26,8,50
5495,2005-06-26 08:55:00,2805.664367,eu,5495,6,26,8,55
5496,2005-06-26 09:00:00,2936.318448,eu,5496,6,26,9,0
5497,2005-06-26 09:05:00,2912.511922,eu,5497,6,26,9,5
5498,2005-06-26 09:10:00,2848.738618,eu,5498,6,26,9,10
5499,2005-06-26 09:15:00,2828.401156,eu,5499,6,26,9,15
5500,2005-06-26 09:20:00,2797.303692,eu,5500,6,26,9,20
5501,2005-06-26 09:25:00,2832.819309,eu,5501,6,26,9,25
5502,2005-06-26 09:30:00,2860.916895,eu,5502,6,26,9,30
5503,2005-06-26 09:35:00,2870.843894,eu,5503,6,26,9,35
5504,2005-06-26 09:40:00,2715.071415,eu,5504,6,26,9,40
5505,2005-06-26 09:45:00,2771.189603,eu,5505,6,26,9,45
5506,2005-06-26 09:50:00,2792.288553,eu,5506,6,26,9,50
5507,2005-06-26 09:55:00,2909.917086,eu,5507,6,26,9,55
5508,2005-06-26 10:00:00,2931.317694,eu,5508,6,26,10,0
5509,2005-06-26 10:05:00,2926.516108,eu,5509,6,26,10,5
5510,2005-06-26 10:10:00,2860.017661,eu,5510,6,26,10,10
5511,2005-06-26 10:15:00,2896.89085,eu,5511,6,26,10,15
5512,2005-06-26 10:20:00,2920.812268,eu,5512,6,26,10,20
5513,2005-06-26 10:25:00,2984.274696,eu,5513,6,26,10,25
5514,2005-06-26 10:30:00,2999.336847,eu,5514,6,26,10,30
5515,2005-06-26 10:35:00,2827.034835,eu,5515,6,26,10,35
5516,2005-06-26 10:40:00,2919.821213,eu,5516,6,26,10,40
5517,2005-06-26 10:45:00,2880.122236,eu,5517,6,26,10,45
5518,2005-06-26 10:50:00,2972.100686,eu,5518,6,26,10,50
5519,2005-06-26 10:55:00,3016.419411,eu,5519,6,26,10,55
5520,2005-06-26 11:00:00,2991.263597,eu,5520,6,26,11,0
5521,2005-06-26 11:05:00,3103.481092,eu,5521,6,26,11,5
5522,2005-06-26 11:10:00,3000.874541,eu,5522,6,26,11,10
5523,2005-06-26 11:15:00,2960.04022,eu,5523,6,26,11,15
5524,2005-06-26 11:20:00,2887.640841,eu,5524,6,26,11,20
5525,2005-06-26 11:25:00,3055.378565,eu,5525,6,26,11,25
5526,2005-06-26 11:30:00,2955.478771,eu,5526,6,26,11,30
5527,2005-06-26 11:35:00,2880.107088,eu,5527,6,26,11,35
5528,2005-06-26 11:40:00,2885.140306,eu,5528,6,26,11,40
5529,2005-06-26 11:45:00,2858.114373,eu,5529,6,26,11,45
5530,2005-06-26 11:50:00,2975.801852,eu,5530,6,26,11,50
5531,2005-06-26 11:55:00,3037.247857,eu,5531,6,26,11,55
5532,2005-06-26 12:00:00,3038.847673,eu,5532,6,26,12,0
5533,2005-06-26 12:05:00,3109.34947,eu,5533,6,26,12,5
5534,2005-06-26 12:10:00,3106.910193,eu,5534,6,26,12,10
5535,2005-06-26 12:15:00,3123.534204,eu,5535,6,26,12,15
5536,2005-06-26 12:20:00,3226.244473,eu,5536,6,26,12,20
5537,2005-06-26 12:25:00,3168.072575,eu,5537,6,26,12,25
5538,2005-06-26 12:30:00,3184.368961,eu,5538,6,26,12,30
5539,2005-06-26 12:35:00,3102.969856,eu,5539,6,26,12,35
5540,2005-06-26 12:40:00,3060.284159,eu,5540,6,26,12,40
5541,2005-06-26 12:45:00,3134.34126,eu,5541,6,26,12,45
5542,2005-06-26 12:50:00,3052.449442,eu,5542,6,26,12,50
5543,2005-06-26 12:55:00,2974.679615,eu,5543,6,26,12,55
5544,2005-06-26 13:00:00,2921.797032,eu,5544,6,26,13,0
5545,2005-06-26 13:05:00,2991.33105,eu,5545,6,26,13,5
5546,2005-06-26 13:10:00,2860.452455,eu,5546,6,26,13,10
5547,2005-06-26 13:15:00,2807.725111,eu,5547,6,26,13,15
5548,2005-06-26 13:20:00,2824.599983,eu,5548,6,26,13,20
5549,2005-06-26 13:25:00,2824.839269,eu,5549,6,26,13,25
5550,2005-06-26 13:30:00,2747.010237,eu,5550,6,26,13,30
5551,2005-06-26 13:35:00,2759.78997,eu,5551,6,26,13,35
5552,2005-06-26 13:40:00,2682.763509,eu,5552,6,26,13,40
5553,2005-06-26 13:45:00,2625.896456,eu,5553,6,26,13,45
5554,2005-06-26 13:50:00,2756.870961,eu,5554,6,26,13,50
5555,2005-06-26 13:55:00,2650.634539,eu,5555,6,26,13,55
5556,2005-06-26 14:00:00,2596.834266,eu,5556,6,26,14,0
5557,2005-06-26 14:05:00,2597.072887,eu,5557,6,26,14,5
5558,2005-06-26 14:10:00,2630.340882,eu,5558,6,26,14,10
5559,2005-06-26 14:15:00,2456.35987,eu,5559,6,26,14,15
5560,2005-06-26 14:20:00,2524.331233,eu,5560,6,26,14,20
5561,2005-06-26 14:25:00,2515.790936,eu,5561,6,26,14,25
5562,2005-06-26 14:30:00,2431.699299,eu,5562,6,26,14,30
5563,2005-06-26 14:35:00,2371.481383,eu,5563,6,26,14,35
5564,2005-06-26 14:40:00,2466.203756,eu,5564,6,26,14,40
5565,2005-06-26 14:45:00,2503.861188,eu,5565,6,26,14,45
5566,2005-06-26 14:50:00,2499.77285,eu,5566,6,26,14,50
5567,2005-06-26 14:55:00,2343.490382,eu,5567,6,26,14,55
5568,2005-06-26 15:00:00,2135.847243,eu,5568,6,26,15,0
5569,2005-06-26 15:05:00,2168.474511,eu,5569,6,26,15,5
5570,2005-06-26 15:10:00,2133.231275,eu,5570,6,26,15,10
5571,2005-06-26 15:15:00,2379.840814,eu,5571,6,26,15,15
5572,2005-06-26 15:20:00,2095.580126,eu,5572,6,26,15,20
5573,2005-06-26 15:25:00,2169.284081,eu,5573,6,26,15,25
5574,2005-06-26 15:30:00,1982.002988,eu,5574,6,26,15,30
5575,2005-06-26 15:35:00,1918.598482,eu,5575,6,26,15,35
5576,2005-06-26 15:40:00,1915.281377,eu,5576,6,26,15,40
5577,2005-06-26 15:45:00,1949.689711,eu,5577,6,26,15,45
5578,2005-06-26 15:50:00,2113.602069,eu,5578,6,26,15,50
5579,2005-06-26 15:55:00,1958.44401,eu,5579,6,26,15,55
5580,2005-06-26 16:00:00,1918.660573,eu,5580,6,26,16,0
5581,2005-06-26 16:05:00,1951.825632,eu,5581,6,26,16,5
5582,2005-06-26 16:10:00,1794.023944,eu,5582,6,26,16,10
5583,2005-06-26 16:15:00,1829.422395,eu,5583,6,26,16,15
5584,2005-06-26 16:20:00,1850.821257,eu,5584,6,26,16,20
5585,2005-06-26 16:25:00,1797.751964,eu,5585,6,26,16,25
5586,2005-06-26 16:30:00,1670.659171,eu,5586,6,26,16,30
5587,2005-06-26 16:35:00,1669.610291,eu,5587,6,26,16,35
5588,2005-06-26 16:40:00,1688.649097,eu,5588,6,26,16,40
5589,2005-06-26 16:45:00,1663.976262,eu,5589,6,26,16,45
5590,2005-06-26 16:50:00,1669.012304,eu,5590,6,26,16,50
5591,2005-06-26 16:55:00,1626.206852,eu,5591,6,26,16,55
5592,2005-06-26 17:00:00,1618.905714,eu,5592,6,26,17,0
5593,2005-06-26 17:05:00,1568.301552,eu,5593,6,26,17,5
5594,2005-06-26 17:10:00,1543.327867,eu,5594,6,26,17,10
5595,2005-06-26 17:15:00,1592.006031,eu,5595,6,26,17,15
5596,2005-06-26 17:20:00,1660.16161,eu,5596,6,26,17,20
5597,2005-06-26 17:25:00,1677.430708,eu,5597,6,26,17,25
5598,2005-06-26 17:30:00,1543.90434,eu,5598,6,26,17,30
5599,2005-06-26 17:35:00,1526.614591,eu,5599,6,26,17,35
5600,2005-06-26 17:40:00,1562.276744,eu,5600,6,26,17,40
5601,2005-06-26 17:45:00,1518.319314,eu,5601,6,26,17,45
5602,2005-06-26 17:50:00,1514.732467,eu,5602,6,26,17,50
5603,2005-06-26 17:55:00,1479.899695,eu,5603,6,26,17,55
5604,2005-06-26 18:00:00,1484.429948,eu,5604,6,26,18,0
5605,2005-06-26 18:05:00,1505.411182,eu,5605,6,26,18,5
5606,2005-06-26 18:10:00,1412.18806,eu,5606,6,26,18,10
5607,2005-06-26 18:15:00,1409.858168,eu,5607,6,26,18,15
5608,2005-06-26 18:20:00,1511.121072,eu,5608,6,26,18,20
5609,2005-06-26 18:25:00,1441.651773,eu,5609,6,26,18,25
5610,2005-06-26 18:30:00,1375.579846,eu,5610,6,26,18,30
5611,2005-06-26 18:35:00,1390.188523,eu,5611,6,26,18,35
5612,2005-06-26 18:40:00,1405.179437,eu,5612,6,26,18,40
5613,2005-06-26 18:45:00,1426.740643,eu,5613,6,26,18,45
5614,2005-06-26 18:50:00,1422.284246,eu,5614,6,26,18,50
5615,2005-06-26 18:55:00,1445.453682,eu,5615,6,26,18,55
5616,2005-06-26 19:00:00,1507.440373,eu,5616,6,26,19,0
5617,2005-06-26 19:05:00,1454.86716,eu,5617,6,26,19,5
5618,2005-06-26 19:10:00,1385.338238,eu,5618,6,26,19,10
5619,2005-06-26 19:15:00,1431.448492,eu,5619,6,26,19,15
5620,2005-06-26 19:20:00,1455.235531,eu,5620,6,26,19,20
5621,2005-06-26 19:25:00,1396.302767,eu,5621,6,26,19,25
5622,2005-06-26 19:30:00,1306.156844,eu,5622,6,26,19,30
5623,2005-06-26 19:35:00,1271.176516,eu,5623,6,26,19,35
5624,2005-06-26 19:40:00,1270.770475,eu,5624,6,26,19,40
5625,2005-06-26 19:45:00,1333.743379,eu,5625,6,26,19,45
5626,2005-06-26 19:50:00,1368.449085,eu,5626,6,26,19,50
5627,2005-06-26 19:55:00,1332.159093,eu,5627,6,26,19,55
5628,2005-06-26 20:00:00,1293.339435,eu,5628,6,26,20,0
5629,2005-06-26 20:05:00,1335.6083,eu,5629,6,26,20,5
5630,2005-06-26 20:10:00,1329.067231,eu,5630,6,26,20,10
5631,2005-06-26 20:15:00,1408.448183,eu,5631,6,26,20,15
5632,2005-06-26 20:20:00,1399.289812,eu,5632,6,26,20,20
5633,2005-06-26 20:25:00,1328.450831,eu,5633,6,26,20,25
5634,2005-06-26 20:30:00,1308.488282,eu,5634,6,26,20,30
5635,2005-06-26 20:35:00,1278.1994,eu,5635,6,26,20,35
5636,2005-06-26 20:40:00,1331.888481,eu,5636,6,26,20,40
5637,2005-06-26 20:45:00,1436.93052,eu,5637,6,26,20,45
5638,2005-06-26 20:50:00,1457.419921,eu,5638,6,26,20,50
5639,2005-06-26 20:55:00,1482.311706,eu,5639,6,26,20,55
5640,2005-06-26 21:00:00,1510.041684,eu,5640,6,26,21,0
5641,2005-06-26 21:05:00,1641.292517,eu,5641,6,26,21,5
5642,2005-06-26 21:10:00,1727.058343,eu,5642,6,26,21,10
5643,2005-06-26 21:15:00,1870.965786,eu,5643,6,26,21,15
5644,2005-06-26 21:20:00,1845.510259,eu,5644,6,26,21,20
5645,2005-06-26 21:25:00,1745.444497,eu,5645,6,26,21,25
5646,2005-06-26 21:30:00,1845.776126,eu,5646,6,26,21,30
5647,2005-06-26 21:35:00,1959.512315,eu,5647,6,26,21,35
5648,2005-06-26 21:40:00,2180.604594,eu,5648,6,26,21,40
5649,2005-06-26 21:45:00,2875.783856,eu,5649,6,26,21,45
5650,2005-06-26 21:50:00,2500.148944,eu,5650,6,26,21,50
5651,2005-06-26 21:55:00,2499.873198,eu,5651,6,26,21,55
5652,2005-06-26 22:00:00,2468.030701,eu,5652,6,26,22,0
5653,2005-06-26 22:05:00,2454.149568,eu,5653,6,26,22,5
5654,2005-06-26 22:10:00,2529.430025,eu,5654,6,26,22,10
5655,2005-06-26 22:15:00,2785.924842,eu,5655,6,26,22,15
5656,2005-06-26 22:20:00,2681.22002,eu,5656,6,26,22,20
5657,2005-06-26 22:25:00,2897.73848,eu,5657,6,26,22,25
5658,2005-06-26 22:30:00,2934.164843,eu,5658,6,26,22,30
5659,2005-06-26 22:35:00,3162.276929,eu,5659,6,26,22,35
5660,2005-06-26 22:40:00,3336.414801,eu,5660,6,26,22,40
5661,2005-06-26 22:45:00,3493.196168,eu,5661,6,26,22,45
5662,2005-06-26 22:50:00,3741.588045,eu,5662,6,26,22,50
5663,2005-06-26 22:55:00,3965.046212,eu,5663,6,26,22,55
5664,2005-06-26 23:00:00,3979.607909,eu,5664,6,26,23,0
5665,2005-06-26 23:05:00,4267.074899,eu,5665,6,26,23,5
5666,2005-06-26 23:10:00,4385.706696,eu,5666,6,26,23,10
5667,2005-06-26 23:15:00,4486.732001,eu,5667,6,26,23,15
5668,2005-06-26 23:20:00,4641.71538,eu,5668,6,26,23,20
5669,2005-06-26 23:25:00,4741.990456,eu,5669,6,26,23,25
5670,2005-06-26 23:30:00,5004.692296,eu,5670,6,26,23,30
5671,2005-06-26 23:35:00,5328.119684,eu,5671,6,26,23,35
5672,2005-06-26 23:40:00,5606.771844,eu,5672,6,26,23,40
5673,2005-06-26 23:45:00,5632.645352,eu,5673,6,26,23,45
5674,2005-06-26 23:50:00,5890.454635,eu,5674,6,26,23,50
5675,2005-06-26 23:55:00,6160.164622,eu,5675,6,26,23,55
5676,2005-06-27 00:00:00,5999.37033,eu,5676,6,27,0,0
5677,2005-06-27 00:05:00,6363.240484,eu,5677,6,27,0,5
5678,2005-06-27 00:10:00,6440.371537,eu,5678,6,27,0,10
5679,2005-06-27 00:15:00,6551.895363,eu,5679,6,27,0,15
5680,2005-06-27 00:20:00,6527.309776,eu,5680,6,27,0,20
5681,2005-06-27 00:25:00,6457.700746,eu,5681,6,27,0,25
5682,2005-06-27 00:30:00,6600.993201,eu,5682,6,27,0,30
5683,2005-06-27 00:35:00,6767.810902,eu,5683,6,27,0,35
5684,2005-06-27 00:40:00,7123.525988,eu,5684,6,27,0,40
5685,2005-06-27 00:45:00,6877.074073,eu,5685,6,27,0,45
5686,2005-06-27 00:50:00,6727.070025,eu,5686,6,27,0,50
5687,2005-06-27 00:55:00,6809.451647,eu,5687,6,27,0,55
5688,2005-06-27 01:00:00,7218.48438,eu,5688,6,27,1,0
5689,2005-06-27 01:05:00,6957.919956,eu,5689,6,27,1,5
5690,2005-06-27 01:10:00,7011.207802,eu,5690,6,27,1,10
5691,2005-06-27 01:15:00,7259.604173,eu,5691,6,27,1,15
5692,2005-06-27 01:20:00,7167.972778,eu,5692,6,27,1,20
5693,2005-06-27 01:25:00,7109.226874,eu,5693,6,27,1,25
5694,2005-06-27 01:30:00,7106.147543,eu,5694,6,27,1,30
5695,2005-06-27 01:35:00,7316.0853,eu,5695,6,27,1,35
5696,2005-06-27 01:40:00,7618.199074,eu,5696,6,27,1,40
5697,2005-06-27 01:45:00,7479.571536,eu,5697,6,27,1,45
5698,2005-06-27 01:50:00,7276.361658,eu,5698,6,27,1,50
5699,2005-06-27 01:55:00,7298.366615,eu,5699,6,27,1,55
5700,2005-06-27 02:00:00,7555.24019,eu,5700,6,27,2,0
5701,2005-06-27 02:05:00,7391.330617,eu,5701,6,27,2,5
5702,2005-06-27 02:10:00,7536.681741,eu,5702,6,27,2,10
5703,2005-06-27 02:15:00,7676.031558,eu,5703,6,27,2,15
5704,2005-06-27 02:20:00,7700.28675,eu,5704,6,27,2,20
5705,2005-06-27 02:25:00,7754.462139,eu,5705,6,27,2,25
5706,2005-06-27 02:30:00,8141.479511,eu,5706,6,27,2,30
5707,2005-06-27 02:35:00,8076.83736,eu,5707,6,27,2,35
5708,2005-06-27 02:40:00,7835.72762,eu,5708,6,27,2,40
5709,2005-06-27 02:45:00,7908.868707,eu,5709,6,27,2,45
5710,2005-06-27 02:50:00,7683.520187,eu,5710,6,27,2,50
5711,2005-06-27 02:55:00,7553.972252,eu,5711,6,27,2,55
